tanggal,teks
2022-03-15 03:09:20+00:00,b'Wew udah book building #GOTO https://t.co/GSUst9Oi0f'
,
2022-03-15 03:05:52+00:00,"b'join segera guys, Mboplay sedang bagi-bagi pola kakek petir ni guys. Semoga dapat membantu kalian untuk menang guys\xe2\x80\xa6 https://t.co/zpHPQsxSDD'"
,
2022-03-15 02:35:07+00:00,"b'Dengan IPO ini, GoTo akan menghimpun dana sebanyak - banyaknya Rp 17,99 triliun. Penawaran umum akan dijadwalkan pa\xe2\x80\xa6 https://t.co/uqqBhGivMI'"
,
2022-03-15 02:24:14+00:00,b'Prospektus ringkas #GoTo \n\n#DYOR #NFA https://t.co/Nt1ihkTjVd'
,
2022-03-15 01:48:40+00:00,b'Siap2 rangorang pada fomo #goto'
,
2022-03-15 01:17:28+00:00,b'#GOTO\n\nSentimen menarik buat #IHSG https://t.co/o8rjXotWze'
,
2022-03-15 00:21:47+00:00,"b'RT @kafeinvestor: ~ *PT Goto Gojek Tokopedia (GOTO) Rp 316 - Rp 346 (15 - 21 Maret 2022), Penjamin Emisi Pt Indopremier, Pt Mandiri Sekurit\xe2\x80\xa6'"
,
2022-03-15 00:13:46+00:00,"b'#kafein saham yg ditawarkan #GOTO jumbo setara 52M vs IPO #BUKA 25M, so setara 692/shr - 632/shr.\n\nyg berarti sedik\xe2\x80\xa6 https://t.co/jyexTnibl0'"
,
2022-03-15 00:01:37+00:00,"b'RT @kafeinvestor: ~ *PT Goto Gojek Tokopedia (GOTO) Rp 316 - Rp 346 (15 - 21 Maret 2022), Penjamin Emisi Pt Indopremier, Pt Mandiri Sekurit\xe2\x80\xa6'"
,
2022-03-14 23:55:00+00:00,"b'#kafein dgn harga penawaran yg sama dgn #buka, maka ini berbahaya dgn buka yg ipo jauh lebih tinggi #850. \n\nHal ini\xe2\x80\xa6 https://t.co/r21QX1dIyN'"
,
2022-03-14 23:51:41+00:00,"b'~ *PT Goto Gojek Tokopedia (GOTO) Rp 316 - Rp 346 (15 - 21 Maret 2022), Penjamin Emisi Pt Indopremier, Pt Mandiri S\xe2\x80\xa6 https://t.co/yuGE02vZQc'"
,
2022-03-10 04:51:06+00:00,"b'\xe2\x80\x9cOriflakes (Solusi Maag, Asam Lambung, Diabetes) Rasa Coklat 900gr"" Rp150.000 di toko ms\'corner. Bisa Bebas Ongkir,\xe2\x80\xa6 https://t.co/y4ijod5AS7'"
